Feature,Coefficient,Compartment,Feature_Type,Measurement,Channel,Rank
Cells_RadialDistribution_ZernikeMagnitude_Actin_7_3,-0.07745509622033646,Cells,RadialDistribution,ZernikeMagnitude,Actin,905
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_7_3,-0.07830342745878609,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,906
Cells_RadialDistribution_MeanFrac_ER_2of4,-0.07950831303559083,Cells,RadialDistribution,MeanFrac,ER,907
Cells_RadialDistribution_FracAtD_Mitochondria_3of4,-0.08043996683279211,Cells,RadialDistribution,FracAtD,Mitochondria,908
Cells_RadialDistribution_ZernikeMagnitude_PM_9_1,-0.08064472078474451,Cells,RadialDistribution,ZernikeMagnitude,PM,909
Nuclei_AreaShape_MajorAxisLength,-0.08253463788386621,Nuclei,AreaShape,MajorAxisLength,,910
Cells_Texture_Correlation_PM_3_01_256,-0.0828447093445809,Cells,Texture,Correlation,PM,911
Nuclei_Correlation_RWC_Mitochondria_Hoechst,-0.08455587892573856,Nuclei,Correlation,RWC,Mitochondria,912
Nuclei_Intensity_MassDisplacement_Mitochondria,-0.08545997037295136,Nuclei,Intensity,MassDisplacement,Mitochondria,913
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_6_0,-0.08631975090448486,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,914
Cells_AreaShape_Zernike_7_7,-0.08814002664511686,Cells,AreaShape,Zernike,7,915
Cytoplasm_Texture_Correlation_Actin_3_03_256,-0.0883861101644197,Cytoplasm,Texture,Correlation,Actin,916
Cells_Correlation_Overlap_ER_Hoechst,-0.08915314015902547,Cells,Correlation,Overlap,ER,917
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_4_2,-0.09042634248200994,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,918
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_7_1,-0.09094728381117427,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,919
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_6_0,-0.09109595820467706,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,920
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_7_3,-0.0942875366340213,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,921
Cytoplasm_RadialDistribution_FracAtD_Hoechst_3of4,-0.09450248614077189,Cytoplasm,RadialDistribution,FracAtD,Hoechst,922
Cytoplasm_RadialDistribution_MeanFrac_Actin_4of4,-0.09529436878977955,Cytoplasm,RadialDistribution,MeanFrac,Actin,923
Nuclei_AreaShape_FormFactor,-0.09605821655087497,Nuclei,AreaShape,FormFactor,,924
Cytoplasm_Correlation_Manders_Mitochondria_Hoechst,-0.09712223507961233,Cytoplasm,Correlation,Manders,Mitochondria,925
Cells_RadialDistribution_RadialCV_Actin_2of4,-0.09779940620391973,Cells,RadialDistribution,RadialCV,Actin,926
Nuclei_Correlation_K_ER_PM,-0.09845988898755607,Nuclei,Correlation,K,ER,927
Nuclei_Texture_Correlation_Mitochondria_3_00_256,-0.09942142652139906,Nuclei,Texture,Correlation,Mitochondria,928
Nuclei_Texture_Correlation_PM_3_02_256,-0.10461393825711797,Nuclei,Texture,Correlation,PM,929
Cells_Texture_InfoMeas2_Hoechst_3_02_256,-0.1058672957575136,Cells,Texture,InfoMeas2,Hoechst,930
Cells_RadialDistribution_RadialCV_Mitochondria_1of4,-0.10937193601490562,Cells,RadialDistribution,RadialCV,Mitochondria,931
Nuclei_Correlation_K_ER_Hoechst,-0.10950940503506738,Nuclei,Correlation,K,ER,932
Cytoplasm_Granularity_1_ER,-0.11003855359833732,Cytoplasm,Granularity,1,ER,933
Nuclei_Texture_Correlation_ER_3_00_256,-0.11051034076299843,Nuclei,Texture,Correlation,ER,934
Cytoplasm_Texture_InfoMeas1_PM_3_01_256,-0.11217077808407375,Cytoplasm,Texture,InfoMeas1,PM,935
Cells_RadialDistribution_ZernikeMagnitude_PM_5_1,-0.11561180318965653,Cells,RadialDistribution,ZernikeMagnitude,PM,936
Nuclei_Texture_Correlation_Mitochondria_3_02_256,-0.1248514980647321,Nuclei,Texture,Correlation,Mitochondria,937
Cells_Texture_InfoMeas2_PM_3_03_256,-0.12943152917136333,Cells,Texture,InfoMeas2,PM,938
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_8_0,-0.12981177146739675,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,939
Cytoplasm_Texture_Entropy_ER_3_00_256,-0.13140821537577216,Cytoplasm,Texture,Entropy,ER,940
Nuclei_Granularity_1_ER,-0.14519927892295575,Nuclei,Granularity,1,ER,941
Nuclei_Texture_Correlation_PM_3_00_256,-0.14765107611461217,Nuclei,Texture,Correlation,PM,942
Nuclei_Granularity_1_Actin,-0.1490535070841251,Nuclei,Granularity,1,Actin,943
Nuclei_RadialDistribution_ZernikeMagnitude_PM_8_4,-0.15089515094554093,Nuclei,RadialDistribution,ZernikeMagnitude,PM,944
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_7_5,-0.15251178730669926,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,945
Cells_Texture_Correlation_Actin_3_01_256,-0.15422537243527373,Cells,Texture,Correlation,Actin,946
Cells_Texture_InfoMeas2_PM_3_01_256,-0.15890944667014686,Cells,Texture,InfoMeas2,PM,947
Cells_RadialDistribution_ZernikeMagnitude_PM_6_0,-0.16505133049719883,Cells,RadialDistribution,ZernikeMagnitude,PM,948
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_03_256,-0.16824534400978666,Cytoplasm,Texture,InverseDifferenceMoment,Mitochondria,949
Cells_Correlation_K_ER_Hoechst,-0.18107774712684646,Cells,Correlation,K,ER,950
Cytoplasm_RadialDistribution_RadialCV_ER_2of4,-0.1853619140533632,Cytoplasm,RadialDistribution,RadialCV,ER,951
Cytoplasm_RadialDistribution_MeanFrac_Hoechst_3of4,-0.18897860573333894,Cytoplasm,RadialDistribution,MeanFrac,Hoechst,952
Nuclei_Intensity_MaxIntensityEdge_PM,-0.19173562956620843,Nuclei,Intensity,MaxIntensityEdge,PM,953
Cells_Correlation_RWC_Mitochondria_Actin,-0.20274456502382032,Cells,Correlation,RWC,Mitochondria,954
Nuclei_RadialDistribution_RadialCV_ER_2of4,-0.20347983630648384,Nuclei,RadialDistribution,RadialCV,ER,955
Nuclei_Correlation_RWC_PM_Actin,-0.2115866994499618,Nuclei,Correlation,RWC,PM,956
Nuclei_Intensity_IntegratedIntensity_Hoechst,-0.21341126571838173,Nuclei,Intensity,IntegratedIntensity,Hoechst,957
Cytoplasm_Texture_Correlation_Actin_3_00_256,-0.22251944141669439,Cytoplasm,Texture,Correlation,Actin,958
Cytoplasm_Texture_AngularSecondMoment_Mitochondria_3_01_256,-0.2273496248716825,Cytoplasm,Texture,AngularSecondMoment,Mitochondria,959
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_00_256,-0.23186183755858464,Cytoplasm,Texture,InverseDifferenceMoment,Mitochondria,960
Cells_AreaShape_Zernike_0_0,-0.2582095833196363,Cells,AreaShape,Zernike,0,961
Nuclei_RadialDistribution_MeanFrac_PM_3of4,-0.25883088133315896,Nuclei,RadialDistribution,MeanFrac,PM,962
Cytoplasm_Texture_InfoMeas1_PM_3_00_256,-0.27040630983503516,Cytoplasm,Texture,InfoMeas1,PM,963
Nuclei_Correlation_RWC_Actin_PM,-0.3024514653474747,Nuclei,Correlation,RWC,Actin,964
Cytoplasm_Texture_InfoMeas1_PM_3_02_256,-0.302635733343405,Cytoplasm,Texture,InfoMeas1,PM,965
Nuclei_Correlation_Correlation_Hoechst_PM,-0.3082506220879596,Nuclei,Correlation,Correlation,Hoechst,966
Cytoplasm_Texture_DifferenceEntropy_PM_3_00_256,-0.32259370582508146,Cytoplasm,Texture,DifferenceEntropy,PM,967
Cells_Intensity_IntegratedIntensityEdge_Mitochondria,-0.33015742465323533,Cells,Intensity,IntegratedIntensityEdge,Mitochondria,968
Cells_Intensity_IntegratedIntensityEdge_PM,-0.36040387312764416,Cells,Intensity,IntegratedIntensityEdge,PM,969
Cells_Granularity_1_Actin,-0.38788327131147937,Cells,Granularity,1,Actin,970
Cytoplasm_Intensity_LowerQuartileIntensity_Actin,-0.4968169338720622,Cytoplasm,Intensity,LowerQuartileIntensity,Actin,971
Cells_Intensity_IntegratedIntensityEdge_Actin,-0.5245810226645327,Cells,Intensity,IntegratedIntensityEdge,Actin,972
Cells_Intensity_MinIntensityEdge_Actin,-0.7694464908526791,Cells,Intensity,MinIntensityEdge,Actin,973
