Feature,Coefficient,Compartment,Feature_Type,Measurement,Channel,Rank
Nuclei_Texture_Correlation_Mitochondria_3_01_256,-0.043253446603475965,Nuclei,Texture,Correlation,Mitochondria,907
Cytoplasm_Granularity_1_ER,-0.045286757284115235,Cytoplasm,Granularity,1,ER,908
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_6_0,-0.04543636073006041,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,909
Cytoplasm_Texture_InfoMeas1_Hoechst_3_00_256,-0.04545795112279395,Cytoplasm,Texture,InfoMeas1,Hoechst,910
Nuclei_Correlation_RWC_Actin_Mitochondria,-0.04605159104511062,Nuclei,Correlation,RWC,Actin,911
Cells_RadialDistribution_RadialCV_Actin_2of4,-0.04693732172668422,Cells,RadialDistribution,RadialCV,Actin,912
Cytoplasm_Correlation_Correlation_Hoechst_Mitochondria,-0.047993313214640274,Cytoplasm,Correlation,Correlation,Hoechst,913
Cells_RadialDistribution_ZernikeMagnitude_PM_6_0,-0.048583708597791035,Cells,RadialDistribution,ZernikeMagnitude,PM,914
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_1_1,-0.048671172850799714,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,915
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_3_1,-0.04882294475735996,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,916
Nuclei_Intensity_IntegratedIntensity_Hoechst,-0.04919044437566254,Nuclei,Intensity,IntegratedIntensity,Hoechst,917
Cytoplasm_Texture_DifferenceVariance_Mitochondria_3_00_256,-0.049689227324897285,Cytoplasm,Texture,DifferenceVariance,Mitochondria,918
Cells_Granularity_1_Actin,-0.05053099103819371,Cells,Granularity,1,Actin,919
Cytoplasm_RadialDistribution_RadialCV_PM_3of4,-0.050725055174706275,Cytoplasm,RadialDistribution,RadialCV,PM,920
Cytoplasm_Texture_Contrast_Actin_3_01_256,-0.05075010204113479,Cytoplasm,Texture,Contrast,Actin,921
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_9_7,-0.05101956901664241,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,922
Nuclei_RadialDistribution_ZernikeMagnitude_ER_8_8,-0.05489367437299648,Nuclei,RadialDistribution,ZernikeMagnitude,ER,923
Cytoplasm_Correlation_Manders_Hoechst_PM,-0.05637829633960528,Cytoplasm,Correlation,Manders,Hoechst,924
Cells_RadialDistribution_RadialCV_ER_1of4,-0.05917957762033636,Cells,RadialDistribution,RadialCV,ER,925
Cells_RadialDistribution_MeanFrac_Hoechst_4of4,-0.05941624445782946,Cells,RadialDistribution,MeanFrac,Hoechst,926
Cells_RadialDistribution_ZernikeMagnitude_Actin_8_2,-0.06042292499900278,Cells,RadialDistribution,ZernikeMagnitude,Actin,927
Nuclei_AreaShape_Zernike_3_1,-0.06088869644903809,Nuclei,AreaShape,Zernike,3,928
Nuclei_RadialDistribution_ZernikeMagnitude_ER_5_5,-0.06270846877282157,Nuclei,RadialDistribution,ZernikeMagnitude,ER,929
Cytoplasm_Granularity_2_PM,-0.0628249484202364,Cytoplasm,Granularity,2,PM,930
Cytoplasm_Intensity_MassDisplacement_Actin,-0.06406346761494787,Cytoplasm,Intensity,MassDisplacement,Actin,931
Nuclei_RadialDistribution_ZernikeMagnitude_ER_3_3,-0.0649137398424144,Nuclei,RadialDistribution,ZernikeMagnitude,ER,932
Nuclei_Correlation_Correlation_Actin_PM,-0.06574576930692279,Nuclei,Correlation,Correlation,Actin,933
Nuclei_Intensity_MassDisplacement_ER,-0.0658274257232339,Nuclei,Intensity,MassDisplacement,ER,934
Nuclei_RadialDistribution_RadialCV_Hoechst_2of4,-0.06621347456003922,Nuclei,RadialDistribution,RadialCV,Hoechst,935
Cytoplasm_Texture_Contrast_Actin_3_02_256,-0.066345175635971,Cytoplasm,Texture,Contrast,Actin,936
Cytoplasm_Texture_SumAverage_ER_3_03_256,-0.06637725402315894,Cytoplasm,Texture,SumAverage,ER,937
Cells_Intensity_IntegratedIntensityEdge_PM,-0.06779550260929637,Cells,Intensity,IntegratedIntensityEdge,PM,938
Nuclei_Texture_InfoMeas2_PM_3_03_256,-0.07016807800734481,Nuclei,Texture,InfoMeas2,PM,939
Cytoplasm_RadialDistribution_MeanFrac_Actin_2of4,-0.0736730658622598,Cytoplasm,RadialDistribution,MeanFrac,Actin,940
Cytoplasm_Texture_Correlation_Actin_3_00_256,-0.0745890818819043,Cytoplasm,Texture,Correlation,Actin,941
Nuclei_Correlation_RWC_Actin_PM,-0.07519489990578208,Nuclei,Correlation,RWC,Actin,942
Nuclei_Texture_InfoMeas2_PM_3_01_256,-0.0752029409294252,Nuclei,Texture,InfoMeas2,PM,943
Nuclei_Texture_Correlation_ER_3_01_256,-0.07526427785734634,Nuclei,Texture,Correlation,ER,944
Cytoplasm_Texture_Contrast_Mitochondria_3_02_256,-0.07546734421197042,Cytoplasm,Texture,Contrast,Mitochondria,945
Cells_AreaShape_Zernike_9_3,-0.07713247166960652,Cells,AreaShape,Zernike,9,946
Cells_RadialDistribution_FracAtD_ER_3of4,-0.07830617028365713,Cells,RadialDistribution,FracAtD,ER,947
Cytoplasm_RadialDistribution_ZernikeMagnitude_Actin_4_0,-0.08002019589020955,Cytoplasm,RadialDistribution,ZernikeMagnitude,Actin,948
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_5_3,-0.08074626321258334,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,949
Nuclei_Intensity_LowerQuartileIntensity_Actin,-0.08418592723639119,Nuclei,Intensity,LowerQuartileIntensity,Actin,950
Cells_RadialDistribution_FracAtD_Mitochondria_3of4,-0.08563861341807749,Cells,RadialDistribution,FracAtD,Mitochondria,951
Cells_RadialDistribution_ZernikeMagnitude_Actin_9_3,-0.08624298448445177,Cells,RadialDistribution,ZernikeMagnitude,Actin,952
Cells_RadialDistribution_MeanFrac_Actin_4of4,-0.08828850937085833,Cells,RadialDistribution,MeanFrac,Actin,953
Nuclei_RadialDistribution_RadialCV_Hoechst_4of4,-0.08946367599331802,Nuclei,RadialDistribution,RadialCV,Hoechst,954
Nuclei_RadialDistribution_RadialCV_Hoechst_1of4,-0.09081376867377358,Nuclei,RadialDistribution,RadialCV,Hoechst,955
Cytoplasm_Texture_SumVariance_Mitochondria_3_01_256,-0.09434819685322643,Cytoplasm,Texture,SumVariance,Mitochondria,956
Cells_Intensity_IntegratedIntensityEdge_Hoechst,-0.09541089157962207,Cells,Intensity,IntegratedIntensityEdge,Hoechst,957
Cytoplasm_Correlation_Manders_PM_ER,-0.09905938419821976,Cytoplasm,Correlation,Manders,PM,958
Cells_RadialDistribution_ZernikeMagnitude_Actin_8_8,-0.10127402983116805,Cells,RadialDistribution,ZernikeMagnitude,Actin,959
Cytoplasm_Texture_InfoMeas1_ER_3_00_256,-0.10219530643580538,Cytoplasm,Texture,InfoMeas1,ER,960
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_8_2,-0.10318449301681212,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,961
Cells_RadialDistribution_RadialCV_PM_4of4,-0.1051354078935179,Cells,RadialDistribution,RadialCV,PM,962
Nuclei_Granularity_1_ER,-0.10572895257090006,Nuclei,Granularity,1,ER,963
Cells_RadialDistribution_ZernikeMagnitude_Actin_5_3,-0.1078161459102667,Cells,RadialDistribution,ZernikeMagnitude,Actin,964
Cells_RadialDistribution_ZernikeMagnitude_PM_8_0,-0.11008592623991811,Cells,RadialDistribution,ZernikeMagnitude,PM,965
Cells_Correlation_Correlation_Hoechst_Mitochondria,-0.11165144436737126,Cells,Correlation,Correlation,Hoechst,966
Cells_Intensity_MaxIntensity_Actin,-0.11272521940630095,Cells,Intensity,MaxIntensity,Actin,967
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_4_2,-0.11326210818444653,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,968
Cytoplasm_RadialDistribution_RadialCV_Actin_2of4,-0.1143701216894056,Cytoplasm,RadialDistribution,RadialCV,Actin,969
Nuclei_Texture_AngularSecondMoment_Mitochondria_3_03_256,-0.11963066037028672,Nuclei,Texture,AngularSecondMoment,Mitochondria,970
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_5_1,-0.12253597434186618,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,971
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_4_0,-0.12417725534523077,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,972
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_8_4,-0.12526942004735686,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,973
Cells_AreaShape_Zernike_0_0,-0.13720397278537413,Cells,AreaShape,Zernike,0,974
Cytoplasm_Texture_Contrast_Actin_3_03_256,-0.14344944372974158,Cytoplasm,Texture,Contrast,Actin,975
Cytoplasm_Texture_InfoMeas1_PM_3_02_256,-0.14372572495824165,Cytoplasm,Texture,InfoMeas1,PM,976
Cytoplasm_Correlation_RWC_Mitochondria_Hoechst,-0.14598321323390964,Cytoplasm,Correlation,RWC,Mitochondria,977
Nuclei_Granularity_1_Actin,-0.16122391498666835,Nuclei,Granularity,1,Actin,978
Nuclei_Texture_Correlation_ER_3_00_256,-0.16351994890716276,Nuclei,Texture,Correlation,ER,979
Cells_Intensity_MeanIntensityEdge_Hoechst,-0.1881538958699753,Cells,Intensity,MeanIntensityEdge,Hoechst,980
Nuclei_Texture_DifferenceVariance_Mitochondria_3_02_256,-0.19893576768565177,Nuclei,Texture,DifferenceVariance,Mitochondria,981
Nuclei_Correlation_K_ER_Actin,-0.21197752825561217,Nuclei,Correlation,K,ER,982
Cytoplasm_Intensity_LowerQuartileIntensity_Actin,-0.24252801330986754,Cytoplasm,Intensity,LowerQuartileIntensity,Actin,983
Cytoplasm_Intensity_IntegratedIntensity_Actin,-0.44498389082258943,Cytoplasm,Intensity,IntegratedIntensity,Actin,984
Cytoplasm_Intensity_MinIntensityEdge_Actin,-0.49427844225597783,Cytoplasm,Intensity,MinIntensityEdge,Actin,985
Cells_Intensity_IntegratedIntensityEdge_Actin,-0.5074650061264636,Cells,Intensity,IntegratedIntensityEdge,Actin,986
