Feature,Coefficient,Compartment,Feature_Type,Measurement,Channel,Rank
Cytoplasm_Texture_DifferenceVariance_Hoechst_3_02_256,-0.03087095350769241,Cytoplasm,Texture,DifferenceVariance,Hoechst,910
Cells_AreaShape_Zernike_6_6,-0.030894704822869264,Cells,AreaShape,Zernike,6,911
Nuclei_Correlation_Correlation_Actin_Mitochondria,-0.030910316404118187,Nuclei,Correlation,Correlation,Actin,912
Cells_Texture_InfoMeas1_Actin_3_03_256,-0.031418399421461775,Cells,Texture,InfoMeas1,Actin,913
Cells_RadialDistribution_RadialCV_Hoechst_4of4,-0.03185407650891278,Cells,RadialDistribution,RadialCV,Hoechst,914
Nuclei_RadialDistribution_FracAtD_PM_1of4,-0.032407835032558785,Nuclei,RadialDistribution,FracAtD,PM,915
Cells_AreaShape_Zernike_5_5,-0.03267487476288056,Cells,AreaShape,Zernike,5,916
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_1_1,-0.03500488953035208,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,917
Cytoplasm_Texture_InfoMeas1_Hoechst_3_02_256,-0.03688649928559608,Cytoplasm,Texture,InfoMeas1,Hoechst,918
Nuclei_Correlation_RWC_Mitochondria_ER,-0.03728295335326894,Nuclei,Correlation,RWC,Mitochondria,919
Nuclei_Texture_InfoMeas2_PM_3_03_256,-0.037525655587035245,Nuclei,Texture,InfoMeas2,PM,920
Cytoplasm_Granularity_3_PM,-0.03882243641223427,Cytoplasm,Granularity,3,PM,921
Cytoplasm_Texture_SumAverage_ER_3_03_256,-0.039698862645973,Cytoplasm,Texture,SumAverage,ER,922
Cytoplasm_Correlation_RWC_Mitochondria_Hoechst,-0.042006559300256055,Cytoplasm,Correlation,RWC,Mitochondria,923
Cells_Correlation_RWC_Mitochondria_PM,-0.04235648276666554,Cells,Correlation,RWC,Mitochondria,924
Nuclei_Texture_InfoMeas1_Hoechst_3_02_256,-0.04306982010918017,Nuclei,Texture,InfoMeas1,Hoechst,925
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_2_0,-0.04307427766605193,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,926
Nuclei_AreaShape_Zernike_6_0,-0.04419153245367895,Nuclei,AreaShape,Zernike,6,927
Nuclei_Texture_Correlation_PM_3_01_256,-0.045368342609316506,Nuclei,Texture,Correlation,PM,928
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_6_0,-0.04575766001628165,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,929
Cells_Texture_Correlation_Actin_3_02_256,-0.046354843928428244,Cells,Texture,Correlation,Actin,930
Nuclei_Texture_InfoMeas2_PM_3_02_256,-0.0470409032393863,Nuclei,Texture,InfoMeas2,PM,931
Nuclei_RadialDistribution_RadialCV_Hoechst_1of4,-0.04743352224814093,Nuclei,RadialDistribution,RadialCV,Hoechst,932
Nuclei_Correlation_Correlation_Actin_PM,-0.05056306945375584,Nuclei,Correlation,Correlation,Actin,933
Cytoplasm_Granularity_2_PM,-0.05066529590621194,Cytoplasm,Granularity,2,PM,934
Cytoplasm_Texture_InfoMeas2_Mitochondria_3_02_256,-0.05264057577952609,Cytoplasm,Texture,InfoMeas2,Mitochondria,935
Cells_Granularity_3_Hoechst,-0.05591545612480645,Cells,Granularity,3,Hoechst,936
Cytoplasm_Texture_InfoMeas1_ER_3_02_256,-0.05644360905165305,Cytoplasm,Texture,InfoMeas1,ER,937
Nuclei_Correlation_K_Hoechst_Actin,-0.0566169769545483,Nuclei,Correlation,K,Hoechst,938
Cells_Correlation_Correlation_Mitochondria_PM,-0.05678121280961222,Cells,Correlation,Correlation,Mitochondria,939
Nuclei_Intensity_IntegratedIntensity_Hoechst,-0.05729986492014627,Nuclei,Intensity,IntegratedIntensity,Hoechst,940
Cytoplasm_Texture_InfoMeas1_ER_3_00_256,-0.05938156684474868,Cytoplasm,Texture,InfoMeas1,ER,941
Nuclei_Texture_Correlation_Mitochondria_3_02_256,-0.059410028170758244,Nuclei,Texture,Correlation,Mitochondria,942
Cytoplasm_Texture_InfoMeas1_PM_3_02_256,-0.06035917144860485,Cytoplasm,Texture,InfoMeas1,PM,943
Cytoplasm_Texture_Correlation_Mitochondria_3_02_256,-0.06038044703938674,Cytoplasm,Texture,Correlation,Mitochondria,944
Cells_RadialDistribution_RadialCV_Actin_2of4,-0.06247645578390254,Cells,RadialDistribution,RadialCV,Actin,945
Cells_Intensity_IntegratedIntensityEdge_Hoechst,-0.06724714308710536,Cells,Intensity,IntegratedIntensityEdge,Hoechst,946
Cells_RadialDistribution_ZernikeMagnitude_Actin_9_1,-0.0679084101645112,Cells,RadialDistribution,ZernikeMagnitude,Actin,947
Cytoplasm_Correlation_Manders_PM_ER,-0.06801754816651877,Cytoplasm,Correlation,Manders,PM,948
Nuclei_Intensity_IntegratedIntensity_PM,-0.06926208699155216,Nuclei,Intensity,IntegratedIntensity,PM,949
Cells_RadialDistribution_ZernikeMagnitude_Actin_4_4,-0.06971393194794513,Cells,RadialDistribution,ZernikeMagnitude,Actin,950
Cells_RadialDistribution_ZernikeMagnitude_Actin_9_3,-0.07382872864444236,Cells,RadialDistribution,ZernikeMagnitude,Actin,951
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_8_4,-0.07389247678682126,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,952
Cytoplasm_RadialDistribution_RadialCV_ER_4of4,-0.07446578001303789,Cytoplasm,RadialDistribution,RadialCV,ER,953
Cells_RadialDistribution_ZernikeMagnitude_PM_8_0,-0.07557426057665002,Cells,RadialDistribution,ZernikeMagnitude,PM,954
Cells_Texture_InfoMeas1_Hoechst_3_00_256,-0.07728151529065024,Cells,Texture,InfoMeas1,Hoechst,955
Cells_RadialDistribution_ZernikeMagnitude_PM_9_1,-0.07800567245795356,Cells,RadialDistribution,ZernikeMagnitude,PM,956
Nuclei_Texture_InfoMeas2_PM_3_01_256,-0.07805456236170163,Nuclei,Texture,InfoMeas2,PM,957
Nuclei_Texture_InfoMeas2_PM_3_00_256,-0.07892795448362784,Nuclei,Texture,InfoMeas2,PM,958
Nuclei_Texture_Correlation_ER_3_00_256,-0.0791995988469214,Nuclei,Texture,Correlation,ER,959
Cells_Correlation_Correlation_Hoechst_Mitochondria,-0.07929815063941559,Cells,Correlation,Correlation,Hoechst,960
Cells_Texture_Correlation_Actin_3_01_256,-0.08097629316893874,Cells,Texture,Correlation,Actin,961
Cells_RadialDistribution_RadialCV_Actin_3of4,-0.08755174441801226,Cells,RadialDistribution,RadialCV,Actin,962
Nuclei_Intensity_LowerQuartileIntensity_Actin,-0.09025946654121784,Nuclei,Intensity,LowerQuartileIntensity,Actin,963
Cells_Intensity_MaxIntensity_Actin,-0.09282013072339855,Cells,Intensity,MaxIntensity,Actin,964
Nuclei_RadialDistribution_MeanFrac_Hoechst_3of4,-0.09437406455746243,Nuclei,RadialDistribution,MeanFrac,Hoechst,965
Cytoplasm_Texture_InfoMeas1_ER_3_03_256,-0.09687906968889946,Cytoplasm,Texture,InfoMeas1,ER,966
Cells_AreaShape_Zernike_0_0,-0.09866886702046743,Cells,AreaShape,Zernike,0,967
Cytoplasm_Texture_Contrast_Actin_3_03_256,-0.10169261286254365,Cytoplasm,Texture,Contrast,Actin,968
Nuclei_Texture_Correlation_PM_3_00_256,-0.10407086895304811,Nuclei,Texture,Correlation,PM,969
Cytoplasm_Texture_Contrast_Actin_3_01_256,-0.10604160803862207,Cytoplasm,Texture,Contrast,Actin,970
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_4_0,-0.11235594105026671,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,971
Nuclei_Intensity_StdIntensityEdge_PM,-0.11642051988555335,Nuclei,Intensity,StdIntensityEdge,PM,972
Nuclei_Texture_DifferenceVariance_Mitochondria_3_02_256,-0.1170145424131196,Nuclei,Texture,DifferenceVariance,Mitochondria,973
Cytoplasm_Texture_Contrast_Actin_3_02_256,-0.12831633867886763,Cytoplasm,Texture,Contrast,Actin,974
Nuclei_Texture_Correlation_ER_3_03_256,-0.1407433921103909,Nuclei,Texture,Correlation,ER,975
Cells_Granularity_1_Actin,-0.14081628910126856,Cells,Granularity,1,Actin,976
Cells_Intensity_MeanIntensityEdge_Hoechst,-0.15352963882907802,Cells,Intensity,MeanIntensityEdge,Hoechst,977
Cytoplasm_RadialDistribution_ZernikeMagnitude_Actin_4_0,-0.16416238106744266,Cytoplasm,RadialDistribution,ZernikeMagnitude,Actin,978
Nuclei_RadialDistribution_RadialCV_Hoechst_2of4,-0.1668728206066051,Nuclei,RadialDistribution,RadialCV,Hoechst,979
Cells_Texture_SumAverage_Hoechst_3_00_256,-0.17058449964804853,Cells,Texture,SumAverage,Hoechst,980
Cytoplasm_Intensity_IntegratedIntensity_Actin,-0.17747564178321015,Cytoplasm,Intensity,IntegratedIntensity,Actin,981
Nuclei_Correlation_K_ER_Actin,-0.18519474791320487,Nuclei,Correlation,K,ER,982
Nuclei_Granularity_1_Actin,-0.20479235423150802,Nuclei,Granularity,1,Actin,983
Cytoplasm_Intensity_LowerQuartileIntensity_Actin,-0.3973807545088339,Cytoplasm,Intensity,LowerQuartileIntensity,Actin,984
Cytoplasm_Intensity_MinIntensityEdge_Actin,-0.5424214829902574,Cytoplasm,Intensity,MinIntensityEdge,Actin,985
Cells_Intensity_IntegratedIntensityEdge_Actin,-0.5986473429465821,Cells,Intensity,IntegratedIntensityEdge,Actin,986
